id,rank_team1,total_points_team1,rank_team2,total_points_team2,is_team1_won
15556,35.0,0.0,55.0,0.0,1
15557,109.0,0.0,70.0,0.0,0
15558,50.0,0.0,48.0,0.0,1
15560,23.0,891.57,128.0,273.64,1
15561,33.0,0.0,22.0,0.0,0
15562,44.0,697.81,113.0,287.82,0
15563,9.0,1218.29,20.0,915.19,0
15565,61.0,0.0,115.0,0.0,1
15566,39.0,688.21,22.0,854.99,1
15567,92.0,0.0,105.0,0.0,0
15568,71.0,0.0,63.0,0.0,0
15569,21.0,0.0,36.0,0.0,0
15570,58.0,557.3,57.0,578.44,0
15572,171.0,0.0,175.0,0.0,1
15573,75.0,0.0,110.0,0.0,0
15575,98.0,0.0,11.0,0.0,1
15578,43.0,0.0,21.0,0.0,0
15581,11.0,1063.78,14.0,1001.79,0
15582,137.0,0.0,97.0,0.0,0
15585,114.0,260.28,185.0,39.9,1
15586,165.0,87.82,128.0,203.66,1
15587,70.0,0.0,23.0,0.0,0
15588,107.0,298.85,77.0,452.54,1
15590,63.0,0.0,20.0,0.0,0
15591,15.0,0.0,58.0,0.0,0
15592,144.0,0.0,29.0,0.0,0
15593,95.0,0.0,88.0,0.0,0
15596,22.0,0.0,17.0,0.0,0
15597,180.0,66.36,164.0,127.5,1
15600,107.0,0.0,130.0,0.0,1
15603,81.0,0.0,141.0,0.0,1
15609,44.0,0.0,20.0,0.0,0
15611,2.0,1563.45,119.0,246.92,1
15612,41.0,0.0,92.0,0.0,1
15614,77.0,0.0,30.0,0.0,0
15616,114.0,0.0,102.0,0.0,0
15617,78.0,441.23,72.0,465.08,0
15620,30.0,753.37,109.0,304.84,1
15624,89.0,389.33,110.0,316.15,0
15626,7.0,0.0,170.0,0.0,1
15628,65.0,0.0,139.0,0.0,1
15632,6.0,0.0,28.0,0.0,0
15635,127.0,0.0,71.0,0.0,0
15639,105.0,0.0,126.0,0.0,1
15643,168.0,0.0,198.0,0.0,1
15645,85.0,0.0,94.0,0.0,0
15646,143.0,0.0,69.0,0.0,0
15647,127.0,0.0,30.0,0.0,0
15650,10.0,1090.3,9.0,1103.95,0
15651,23.0,0.0,112.0,0.0,1
15652,48.0,0.0,132.0,0.0,1
15653,199.0,13.2,202.0,4.4,1
15654,145.0,196.12,153.0,179.76,1
15655,15.0,0.0,55.0,0.0,1
15656,127.0,285.6,103.0,344.47,1
15659,8.0,0.0,22.0,0.0,1
15663,68.0,0.0,50.0,0.0,1
15664,74.0,478.85,41.0,716.55,0
15665,19.0,0.0,34.0,0.0,0
15667,108.0,0.0,139.0,0.0,0
15668,91.0,378.71,70.0,463.43,1
15669,37.0,710.08,93.0,374.32,1
15670,42.0,0.0,36.0,0.0,0
15671,24.0,0.0,50.0,0.0,1
15675,105.0,0.0,110.0,0.0,1
15676,26.0,805.72,85.0,379.76,0
15677,111.0,0.0,173.0,0.0,1
15678,120.0,0.0,133.0,0.0,1
15679,136.0,228.03,87.0,406.86,1
15680,99.0,360.38,89.0,423.18,0
15681,2.0,1549.2,85.0,391.15,1
15682,74.0,0.0,84.0,0.0,1
15684,8.0,1207.87,77.0,454.31,1
15687,159.0,140.79,153.0,153.1,0
15690,21.0,0.0,84.0,0.0,1
15692,91.0,371.73,35.0,718.81,0
15693,107.0,0.0,103.0,0.0,1
15695,80.0,0.0,45.0,0.0,1
15699,85.0,0.0,106.0,0.0,0
15700,79.0,0.0,22.0,0.0,0
15706,12.0,0.0,53.0,0.0,1
15708,139.0,198.32,145.0,168.5,1
15709,33.0,0.0,162.0,0.0,1
15710,84.0,383.73,154.0,151.1,0
15711,1.0,0.0,83.0,0.0,0
15712,168.0,144.6,78.0,457.49,0
15714,32.0,0.0,52.0,0.0,1
15720,79.0,0.0,115.0,0.0,1
15723,151.0,0.0,148.0,0.0,1
15725,77.0,0.0,44.0,0.0,0
15728,31.0,0.0,134.0,0.0,1
15729,141.0,158.79,119.0,234.47,1
15731,66.0,0.0,62.0,0.0,1
15734,30.0,0.0,58.0,0.0,1
15735,141.0,0.0,125.0,0.0,1
15736,112.0,316.87,32.0,772.52,0
15737,44.0,0.0,78.0,0.0,1
15739,4.0,1434.92,72.0,497.04,0
15740,2.0,1472.81,139.0,212.45,1
15741,188.0,0.0,200.0,0.0,0
15744,100.0,0.0,8.0,0.0,0
15746,93.0,0.0,43.0,0.0,0
15748,16.0,934.67,55.0,550.71,1
15749,58.0,0.0,154.0,0.0,1
15751,137.0,0.0,19.0,0.0,0
15752,100.0,0.0,15.0,0.0,0
15753,152.0,151.46,131.0,231.04,0
15754,172.0,0.0,118.0,0.0,0
15755,91.0,385.95,151.0,159.44,0
15761,94.0,362.69,63.0,517.18,0
15762,54.0,576.33,41.0,700.52,0
15763,160.0,131.18,166.0,113.7,0
15764,152.0,0.0,108.0,0.0,0
15765,153.0,132.0,82.0,401.03,0
15766,110.0,0.0,106.0,0.0,0
15767,111.0,0.0,105.0,0.0,0
15769,68.0,0.0,55.0,0.0,1
15770,10.0,0.0,34.0,0.0,0
15771,74.0,0.0,163.0,0.0,1
15772,102.0,0.0,125.0,0.0,1
15778,102.0,0.0,67.0,0.0,0
15780,109.0,0.0,86.0,0.0,0
15784,22.0,886.89,65.0,547.01,1
15785,15.0,0.0,4.0,0.0,0
15787,28.0,0.0,75.0,0.0,1
15788,96.0,0.0,51.0,0.0,0
15790,74.0,0.0,120.0,0.0,0
15791,67.0,0.0,53.0,0.0,1
15792,179.0,86.19,155.0,149.73,1
15793,83.0,0.0,68.0,0.0,0
15795,36.0,0.0,31.0,0.0,0
15801,45.0,0.0,54.0,0.0,1
15802,2.0,0.0,47.0,0.0,1
15803,1.0,0.0,15.0,0.0,1
15806,6.0,0.0,10.0,0.0,0
15807,46.0,620.56,1.0,1584.61,0
15808,45.0,689.34,62.0,563.85,1
15811,3.0,1328.16,5.0,1293.33,0
15813,21.0,0.0,67.0,0.0,1
15815,69.0,0.0,46.0,0.0,0
15817,16.0,0.0,113.0,0.0,1
15818,122.0,0.0,79.0,0.0,1
15819,47.0,0.0,39.0,0.0,0
15820,162.0,0.0,37.0,0.0,0
15822,78.0,0.0,33.0,0.0,0
15823,80.0,0.0,150.0,0.0,1
15824,158.0,135.19,190.0,38.88,0
15825,6.0,0.0,13.0,0.0,1
15827,73.0,0.0,115.0,0.0,0
15828,11.0,0.0,26.0,0.0,1
15829,29.0,0.0,174.0,0.0,1
15830,48.0,0.0,12.0,0.0,0
15832,76.0,0.0,38.0,0.0,0
15839,143.0,0.0,40.0,0.0,0
15841,83.0,0.0,36.0,0.0,1
15842,147.0,0.0,183.0,0.0,1
15843,80.0,0.0,128.0,0.0,1
15844,58.0,582.37,17.0,1040.55,1
15846,3.0,0.0,4.0,0.0,1
15847,109.0,301.7,134.0,195.36,1
15849,163.0,120.56,108.0,302.94,1
15850,82.0,0.0,80.0,0.0,0
15851,5.0,0.0,21.0,0.0,1
15852,16.0,979.0,140.0,210.1,1
15854,117.0,0.0,104.0,0.0,0
15855,109.0,0.0,92.0,0.0,0
15856,142.0,0.0,182.0,0.0,1
15857,168.0,106.44,147.0,180.47,1
15860,110.0,0.0,173.0,0.0,0
15861,62.0,0.0,61.0,0.0,0
15863,7.0,0.0,85.0,0.0,1
15864,161.0,0.0,121.0,0.0,0
15865,135.0,0.0,51.0,0.0,0
15866,9.0,0.0,19.0,0.0,1
15867,45.0,0.0,29.0,0.0,1
15868,52.0,600.33,76.0,426.82,1
15869,111.0,300.29,120.0,269.23,1
15871,143.0,0.0,76.0,0.0,0
15872,33.0,0.0,78.0,0.0,0
15873,1.0,0.0,53.0,0.0,1
15874,10.0,0.0,24.0,0.0,1
15875,52.0,579.88,32.0,746.18,1
15877,23.0,884.68,19.0,923.54,0
15879,16.0,0.0,10.0,0.0,0
15880,46.0,0.0,58.0,0.0,0
15881,17.0,0.0,8.0,0.0,1
15882,106.0,0.0,59.0,0.0,1
15883,7.0,0.0,45.0,0.0,0
15884,101.0,0.0,95.0,0.0,1
15885,28.0,0.0,14.0,0.0,0
15886,55.0,0.0,70.0,0.0,1
15887,103.0,328.22,41.0,695.45,0
15889,102.0,339.96,164.0,112.51,0
15891,25.0,0.0,67.0,0.0,1
15893,26.0,791.28,17.0,913.41,0
15895,151.0,0.0,112.0,0.0,0
15896,7.0,0.0,8.0,0.0,0
15898,136.0,228.03,91.0,393.72,0
15900,1.0,1566.0,46.0,615.24,1
15901,22.0,900.62,99.0,325.41,1
15902,3.0,1293.9,6.0,1192.25,1
15903,33.0,0.0,6.0,0.0,0
15904,83.0,0.0,95.0,0.0,0
15905,25.0,800.8,15.0,987.24,0
15906,31.0,741.45,69.0,481.49,0
15907,96.0,355.56,18.0,985.62,0
15908,34.0,0.0,43.0,0.0,0
15909,110.0,0.0,12.0,0.0,0
15910,102.0,0.0,39.0,0.0,1
15912,33.0,742.68,62.0,551.5,0
15913,114.0,278.98,123.0,234.68,1
15914,73.0,0.0,86.0,0.0,1
15915,50.0,589.07,116.0,290.01,1
15916,36.0,726.92,88.0,380.96,1
15918,51.0,0.0,71.0,0.0,0
15920,124.0,277.25,84.0,415.75,0
15922,131.0,231.68,28.0,790.05,0
15925,105.0,329.06,51.0,584.23,1
15927,100.0,356.14,123.0,277.02,0
15928,153.0,0.0,144.0,0.0,0
15929,57.0,0.0,41.0,0.0,0
15930,87.0,0.0,48.0,0.0,1
15932,2.0,1400.75,110.0,307.53,1
15933,19.0,0.0,7.0,0.0,1
15934,97.0,340.65,79.0,412.54,1
15935,49.0,0.0,14.0,0.0,0
15936,56.0,0.0,41.0,0.0,0
15939,115.0,267.6,100.0,330.45,0
15942,38.0,0.0,106.0,0.0,1
15943,52.0,0.0,100.0,0.0,0
15947,39.0,0.0,24.0,0.0,0
15948,84.0,0.0,47.0,0.0,1
15950,152.0,0.0,39.0,0.0,1
15951,44.0,633.75,63.0,537.64,0
15952,48.0,0.0,130.0,0.0,1
15957,37.0,0.0,47.0,0.0,0
15960,112.0,0.0,158.0,0.0,1
15961,152.0,0.0,105.0,0.0,0
15962,89.0,375.8,129.0,246.42,1
15963,120.0,264.81,85.0,404.99,0
15964,3.0,1328.16,23.0,852.51,0
15966,105.0,0.0,171.0,0.0,1
15967,104.0,0.0,21.0,0.0,0
15968,147.0,0.0,196.0,0.0,0
15969,76.0,0.0,86.0,0.0,0
15970,6.0,0.0,9.0,0.0,1
15971,81.0,381.3,62.0,475.24,1
15972,11.0,1073.94,48.0,611.53,1
15973,87.0,406.86,112.0,304.08,0
15974,180.0,0.0,70.0,0.0,0
15976,81.0,422.46,42.0,708.63,0
15977,11.0,1134.5,23.0,889.23,0
15978,1.0,0.0,9.0,0.0,0
15981,64.0,0.0,112.0,0.0,1
15982,118.0,0.0,22.0,0.0,0
15987,9.0,0.0,129.0,0.0,1
15988,102.0,0.0,84.0,0.0,0
15990,111.0,298.89,158.0,132.33,1
15991,63.0,537.57,4.0,1234.79,0
15992,28.0,0.0,82.0,0.0,0
15994,93.0,0.0,38.0,0.0,0
15996,134.0,0.0,43.0,0.0,0
15997,46.0,0.0,112.0,0.0,0
15998,40.0,0.0,6.0,0.0,1
15999,110.0,0.0,157.0,0.0,1
16000,107.0,0.0,184.0,0.0,1
16003,77.0,0.0,49.0,0.0,0
16004,40.0,0.0,125.0,0.0,1
16007,3.0,1245.23,10.0,1082.33,0
16008,46.0,0.0,100.0,0.0,1
16009,51.0,585.48,103.0,329.83,1
16010,111.0,0.0,95.0,0.0,0
16011,3.0,0.0,33.0,0.0,1
16014,118.0,0.0,65.0,0.0,0
16015,74.0,0.0,17.0,0.0,0
16016,5.0,0.0,75.0,0.0,1
16017,115.0,0.0,145.0,0.0,0
16018,75.0,456.71,148.0,171.97,0
16020,96.0,0.0,127.0,0.0,0
16021,139.0,0.0,96.0,0.0,0
16023,35.0,0.0,48.0,0.0,1
16024,72.0,0.0,64.0,0.0,0
16025,11.0,1028.77,126.0,247.12,1
16026,178.0,61.45,92.0,389.26,0
16027,150.0,193.99,160.0,150.09,1
16028,5.0,0.0,45.0,0.0,1
16030,188.0,63.75,182.0,78.03,0
16031,70.0,0.0,96.0,0.0,1
16032,20.0,0.0,101.0,0.0,1
16036,107.0,299.73,148.0,178.09,1
16040,2.0,1257.14,55.0,594.93,1
16041,122.0,280.12,117.0,298.62,0
16044,36.0,644.64,31.0,700.65,0
16045,56.0,558.38,101.0,334.46,1
16046,101.0,0.0,43.0,0.0,0
16049,192.0,49.37,194.0,44.74,0
16051,23.0,0.0,34.0,0.0,1
16053,137.0,0.0,171.0,0.0,1
16056,17.0,0.0,7.0,0.0,0
16057,118.0,274.41,95.0,375.89,0
16058,18.0,0.0,37.0,0.0,0
16059,12.0,0.0,53.0,0.0,0
16060,51.0,0.0,66.0,0.0,1
16061,23.0,0.0,65.0,0.0,1
16062,7.0,1232.88,3.0,1382.86,0
16063,149.0,171.93,175.0,81.34,1
16065,119.0,0.0,161.0,0.0,1
16068,108.0,0.0,170.0,0.0,1
16071,10.0,0.0,30.0,0.0,0
16072,91.0,0.0,90.0,0.0,1
16074,134.0,0.0,108.0,0.0,0
16075,39.0,0.0,96.0,0.0,1
16076,86.0,427.63,84.0,430.29,0
16077,38.0,0.0,73.0,0.0,0
16078,93.0,0.0,109.0,0.0,0
16079,82.0,0.0,1.0,0.0,0
16080,40.0,0.0,29.0,0.0,0
16081,97.0,0.0,12.0,0.0,1
16082,106.0,0.0,188.0,0.0,1
16083,112.0,271.67,37.0,674.52,0
16084,7.0,0.0,21.0,0.0,1
16086,97.0,335.48,141.0,193.58,1
16087,57.0,0.0,67.0,0.0,0
16088,151.0,0.0,162.0,0.0,1
16090,129.0,252.02,134.0,238.1,0
16093,124.0,0.0,48.0,0.0,0
16094,52.0,647.17,68.0,527.13,1
16095,3.0,0.0,4.0,0.0,1
16097,71.0,486.52,107.0,326.65,1
16098,56.0,0.0,81.0,0.0,1
16100,23.0,0.0,73.0,0.0,0
16101,100.0,0.0,107.0,0.0,0
16103,47.0,618.96,79.0,450.13,0
16104,49.0,0.0,121.0,0.0,1
16107,35.0,0.0,15.0,0.0,0
16109,27.0,0.0,24.0,0.0,1
16113,132.0,198.43,77.0,441.79,0
16114,10.0,0.0,19.0,0.0,1
16115,26.0,0.0,57.0,0.0,0
16118,14.0,0.0,22.0,0.0,1
16119,145.0,0.0,90.0,0.0,0
16120,85.0,0.0,92.0,0.0,1
16122,31.0,0.0,45.0,0.0,0
16123,24.0,0.0,45.0,0.0,1
16124,108.0,0.0,145.0,0.0,0
16130,1.0,0.0,13.0,0.0,1
16132,101.0,0.0,64.0,0.0,1
16134,29.0,828.24,26.0,846.27,0
16135,23.0,0.0,23.0,0.0,0
16138,14.0,1018.71,53.0,581.35,1
16140,21.0,0.0,74.0,0.0,0
16142,35.0,0.0,2.0,0.0,1
16143,6.0,0.0,23.0,0.0,0
16144,145.0,183.72,66.0,544.04,1
16145,8.0,0.0,35.0,0.0,1
16146,4.0,0.0,45.0,0.0,1
16148,35.0,0.0,199.0,0.0,1
16152,86.0,0.0,72.0,0.0,1
16153,82.0,0.0,21.0,0.0,0
16155,39.0,0.0,64.0,0.0,1
16157,139.0,213.85,153.0,149.85,0
16160,3.0,0.0,132.0,0.0,1
16161,57.0,572.73,145.0,212.9,0
16162,56.0,548.51,30.0,777.1,0
16163,16.0,0.0,41.0,0.0,1
16164,60.0,0.0,152.0,0.0,0
16168,36.0,0.0,61.0,0.0,0
16169,151.0,0.0,138.0,0.0,0
16170,130.0,0.0,57.0,0.0,0
16171,155.0,132.55,13.0,1067.64,0
16173,74.0,0.0,58.0,0.0,1
16177,59.0,0.0,1.0,0.0,0
16178,200.0,28.78,82.0,422.49,0
16180,48.0,632.86,139.0,206.48,1
16181,18.0,0.0,44.0,0.0,1
16182,18.0,0.0,11.0,0.0,1
16183,85.0,0.0,64.0,0.0,0
16184,38.0,692.49,108.0,316.8,1
16186,75.0,0.0,48.0,0.0,1
16187,63.0,0.0,43.0,0.0,1
16188,65.0,547.42,139.0,192.79,0
16189,197.0,0.0,192.0,0.0,1
16191,149.0,0.0,95.0,0.0,0
16192,85.0,0.0,119.0,0.0,1
16195,3.0,1259.11,117.0,287.2,0
16197,22.0,837.35,120.0,245.77,1
16198,8.0,0.0,29.0,0.0,0
16200,126.0,0.0,193.0,0.0,1
16201,135.0,188.29,125.0,218.23,0
16203,175.0,0.0,151.0,0.0,0
16205,57.0,559.14,110.0,300.09,1
16207,173.0,0.0,22.0,0.0,0
16209,40.0,0.0,21.0,0.0,1
16210,191.0,0.0,98.0,0.0,0
16211,3.0,0.0,52.0,0.0,1
16212,12.0,0.0,17.0,0.0,0
16214,117.0,270.9,44.0,621.21,0
16215,124.0,0.0,170.0,0.0,1
16216,9.0,0.0,61.0,0.0,0
16217,113.0,336.98,99.0,354.43,0
16218,128.0,0.0,106.0,0.0,0
16219,40.0,0.0,72.0,0.0,1
16224,2.0,0.0,3.0,0.0,0
16226,47.0,0.0,3.0,0.0,0
16227,22.0,0.0,1.0,0.0,1
16231,54.0,557.73,15.0,918.43,0
16232,138.0,0.0,20.0,0.0,0
16234,119.0,0.0,39.0,0.0,0
16237,143.0,0.0,152.0,0.0,1
16239,10.0,0.0,62.0,0.0,1
16240,59.0,542.54,28.0,781.58,1
16241,72.0,0.0,49.0,0.0,1
16242,133.0,220.73,37.0,641.61,1
16244,1.0,0.0,107.0,0.0,1
16245,73.0,0.0,41.0,0.0,0
16246,47.0,0.0,99.0,0.0,1
16247,117.0,0.0,104.0,0.0,1
16248,86.0,374.09,59.0,544.53,1
16249,124.0,0.0,21.0,0.0,0
16250,21.0,0.0,7.0,0.0,0
16251,30.0,0.0,95.0,0.0,1
16252,89.0,0.0,119.0,0.0,1
16253,1.0,0.0,24.0,0.0,1
16254,67.0,509.79,20.0,919.44,0
16255,146.0,0.0,21.0,0.0,0
16256,45.0,631.96,83.0,416.24,1
16257,39.0,0.0,95.0,0.0,1
16258,118.0,0.0,33.0,0.0,0
16259,156.0,135.53,146.0,182.56,0
16260,39.0,0.0,65.0,0.0,1
16263,95.0,0.0,63.0,0.0,0
16264,92.0,376.92,64.0,533.72,0
16265,172.0,107.99,181.0,71.23,1
16266,178.0,0.0,78.0,0.0,0
16267,4.0,1234.05,9.0,1019.45,0
16269,111.0,0.0,146.0,0.0,1
16271,38.0,0.0,85.0,0.0,1
16272,49.0,0.0,14.0,0.0,1
16273,88.0,0.0,43.0,0.0,0
16274,134.0,237.48,128.0,255.35,0
16275,13.0,0.0,11.0,0.0,0
16276,115.0,299.62,142.0,202.5,1
16278,114.0,0.0,48.0,0.0,0
16279,79.0,0.0,69.0,0.0,0
16281,127.0,0.0,178.0,0.0,0
16285,45.0,0.0,47.0,0.0,1
16286,139.0,173.15,103.0,315.65,0
16287,152.0,0.0,53.0,0.0,0
16290,107.0,0.0,104.0,0.0,0
16291,181.0,0.0,58.0,0.0,0
16293,5.0,0.0,35.0,0.0,0
16295,67.0,495.36,121.0,280.64,1
16296,166.0,0.0,103.0,0.0,0
16297,147.0,0.0,121.0,0.0,0
16298,42.0,0.0,111.0,0.0,1
16299,60.0,0.0,65.0,0.0,1
16300,15.0,0.0,58.0,0.0,1
16301,97.0,0.0,136.0,0.0,1
16302,65.0,0.0,80.0,0.0,0
16306,114.0,282.94,59.0,563.0,0
16307,4.0,1184.06,81.0,411.51,1
16309,10.0,0.0,103.0,0.0,1
16310,172.0,0.0,151.0,0.0,0
16312,105.0,0.0,92.0,0.0,1
16315,132.0,0.0,113.0,0.0,0
16317,149.0,0.0,122.0,0.0,1
16320,193.0,38.2,189.0,41.83,1
16321,28.0,0.0,14.0,0.0,0
16322,25.0,0.0,61.0,0.0,1
16324,49.0,0.0,23.0,0.0,0
16325,178.0,86.31,154.0,136.1,0
16327,137.0,0.0,136.0,0.0,0
16329,34.0,0.0,7.0,0.0,1
16331,74.0,0.0,59.0,0.0,1
16332,116.0,0.0,92.0,0.0,0
16333,51.0,0.0,44.0,0.0,0
16334,11.0,0.0,29.0,0.0,1
16335,59.0,0.0,39.0,0.0,0
16336,60.0,554.4,114.0,304.49,1
16337,93.0,0.0,96.0,0.0,0
16339,25.0,813.68,46.0,615.38,0
16342,53.0,0.0,110.0,0.0,1
16347,85.0,0.0,58.0,0.0,0
16348,47.0,600.43,33.0,720.85,0
16349,13.0,0.0,57.0,0.0,1
16350,28.0,762.48,10.0,1090.3,0
16351,173.0,0.0,94.0,0.0,0
16352,135.0,0.0,58.0,0.0,1
16354,28.0,0.0,31.0,0.0,1
16355,59.0,0.0,113.0,0.0,1
16357,147.0,0.0,34.0,0.0,0
16359,124.0,0.0,69.0,0.0,0
16360,109.0,0.0,116.0,0.0,0
16361,54.0,0.0,30.0,0.0,0
16363,13.0,0.0,88.0,0.0,0
16365,50.0,0.0,3.0,0.0,0
16367,99.0,0.0,68.0,0.0,0
16368,62.0,0.0,36.0,0.0,1
16369,4.0,1310.49,19.0,894.19,1
16370,38.0,0.0,20.0,0.0,0
16374,134.0,245.57,97.0,350.86,1
16375,44.0,0.0,29.0,0.0,0
16379,59.0,0.0,29.0,0.0,0
16380,48.0,0.0,19.0,0.0,0
16382,16.0,0.0,1.0,0.0,0
16383,22.0,0.0,35.0,0.0,0
16384,180.0,0.0,173.0,0.0,0
16385,111.0,280.26,107.0,289.32,0
16390,101.0,0.0,86.0,0.0,0
16394,30.0,791.89,95.0,353.5,1
16395,8.0,0.0,122.0,0.0,1
16396,68.0,498.72,64.0,526.1,0
16397,204.0,6.76,189.0,28.81,1
16398,16.0,0.0,32.0,0.0,0
16399,92.0,371.38,103.0,316.75,0
16400,92.0,365.16,81.0,405.34,1
16402,53.0,0.0,125.0,0.0,1
16403,114.0,260.28,147.0,155.62,1
16404,72.0,0.0,53.0,0.0,0
16406,27.0,0.0,41.0,0.0,0
16407,61.0,0.0,19.0,0.0,1
16408,101.0,0.0,80.0,0.0,0
16409,138.0,220.62,142.0,194.63,0
16410,55.0,0.0,18.0,0.0,0
16411,59.0,0.0,94.0,0.0,1
16412,67.0,505.85,82.0,413.65,1
16414,66.0,0.0,50.0,0.0,1
16415,165.0,104.08,203.0,0.0,1
16418,71.0,473.76,49.0,584.16,0
16421,10.0,0.0,71.0,0.0,1
16423,4.0,1422.14,48.0,681.26,0
16425,13.0,994.25,8.0,1109.96,0
16426,5.0,0.0,41.0,0.0,1
16429,133.0,0.0,171.0,0.0,1
16430,13.0,0.0,27.0,0.0,1
16431,3.0,0.0,26.0,0.0,1
16434,22.0,0.0,44.0,0.0,1
16435,12.0,0.0,6.0,0.0,0
16439,45.0,0.0,31.0,0.0,0
16440,83.0,0.0,153.0,0.0,1
16441,101.0,0.0,22.0,0.0,1
16442,5.0,0.0,31.0,0.0,0
16444,59.0,0.0,38.0,0.0,0
16445,71.0,0.0,6.0,0.0,0
16446,10.0,0.0,95.0,0.0,0
16448,139.0,0.0,173.0,0.0,1
16450,119.0,269.67,145.0,190.21,1
16451,163.0,115.11,129.0,221.39,1
16452,20.0,0.0,29.0,0.0,0
16454,64.0,0.0,86.0,0.0,1
16455,51.0,607.47,28.0,762.47,1
16457,42.0,0.0,181.0,0.0,0
16458,49.0,0.0,12.0,0.0,1
16459,136.0,0.0,156.0,0.0,0
16465,139.0,0.0,53.0,0.0,1
16467,146.0,151.05,74.0,478.85,1
16468,105.0,333.61,147.0,186.95,1
16474,16.0,964.36,150.0,142.81,1
16475,74.0,0.0,188.0,0.0,1
16477,33.0,0.0,74.0,0.0,1
16478,37.0,0.0,108.0,0.0,0
16481,35.0,726.46,57.0,587.28,1
16483,8.0,0.0,63.0,0.0,0
16485,27.0,781.33,49.0,594.41,1
16486,140.0,226.56,145.0,207.82,1
16487,1.0,0.0,43.0,0.0,1
16488,22.0,0.0,165.0,0.0,1
16490,75.0,0.0,30.0,0.0,0
16495,64.0,0.0,26.0,0.0,0
16496,98.0,0.0,104.0,0.0,0
16497,185.0,0.0,183.0,0.0,0
16501,187.0,0.0,119.0,0.0,0
16502,16.0,0.0,115.0,0.0,1
16505,67.0,501.77,62.0,539.37,0
16506,69.0,0.0,163.0,0.0,1
16507,1.0,0.0,6.0,0.0,1
16508,17.0,0.0,93.0,0.0,1
16509,179.0,86.19,172.0,102.76,1
16511,106.0,0.0,98.0,0.0,1
16513,73.0,429.51,58.0,529.63,0
16515,99.0,0.0,61.0,0.0,0
16516,186.0,0.0,135.0,0.0,1
16517,80.0,0.0,138.0,0.0,1
16518,36.0,0.0,7.0,0.0,1
16521,53.0,0.0,19.0,0.0,0
16523,27.0,809.34,25.0,813.68,0
16525,14.0,950.24,34.0,719.97,1
16526,84.0,389.27,111.0,288.82,1
16530,77.0,0.0,37.0,0.0,0
16533,64.0,0.0,65.0,0.0,0
16534,62.0,518.24,15.0,952.6,0
16535,15.0,0.0,5.0,0.0,1
16536,57.0,0.0,27.0,0.0,0
16537,52.0,572.43,14.0,963.75,0
16539,36.0,0.0,42.0,0.0,0
16540,16.0,0.0,45.0,0.0,1
16541,147.0,0.0,135.0,0.0,0
16543,182.0,52.32,114.0,304.49,0
16546,65.0,0.0,43.0,0.0,0
16549,38.0,0.0,7.0,0.0,0
16550,153.0,0.0,156.0,0.0,1
16551,126.0,0.0,86.0,0.0,1
16552,28.0,0.0,99.0,0.0,1
16553,78.0,0.0,19.0,0.0,0
16559,12.0,1043.7,196.0,34.65,1
16560,78.0,0.0,61.0,0.0,0
16562,37.0,0.0,65.0,0.0,1
16566,91.0,0.0,119.0,0.0,1
16567,104.0,0.0,112.0,0.0,0
16568,120.0,260.89,83.0,391.05,0
16570,70.0,0.0,2.0,0.0,0
16571,10.0,1147.01,14.0,1056.16,1
16572,149.0,186.7,145.0,196.12,0
16573,66.0,544.26,86.0,408.88,1
16574,104.0,325.98,51.0,607.47,1
16575,177.0,0.0,100.0,0.0,0
16579,60.0,0.0,111.0,0.0,1
16580,126.0,263.91,92.0,384.92,0
16581,122.0,0.0,133.0,0.0,1
16582,80.0,0.0,141.0,0.0,0
16583,197.0,0.0,193.0,0.0,0
16587,28.0,0.0,15.0,0.0,0
16588,62.0,0.0,159.0,0.0,1
16589,13.0,0.0,21.0,0.0,1
16590,111.0,0.0,139.0,0.0,1
16591,46.0,0.0,77.0,0.0,0
16593,96.0,0.0,132.0,0.0,0
16594,97.0,0.0,174.0,0.0,1
16595,63.0,0.0,80.0,0.0,1
16597,83.0,0.0,4.0,0.0,0
16598,32.0,0.0,99.0,0.0,1
16599,93.0,0.0,182.0,0.0,1
16600,3.0,1219.16,41.0,660.57,1
16601,58.0,0.0,38.0,0.0,0
16602,31.0,0.0,32.0,0.0,0
16603,32.0,0.0,117.0,0.0,1
16605,79.0,0.0,98.0,0.0,0
16606,79.0,412.54,81.0,393.1,1
16609,37.0,0.0,63.0,0.0,0
16610,93.0,0.0,67.0,0.0,0
16611,59.0,0.0,61.0,0.0,0
16612,33.0,0.0,19.0,0.0,1
16613,124.0,0.0,154.0,0.0,1
16616,203.0,0.0,188.0,0.0,0
16617,108.0,0.0,148.0,0.0,0
16618,34.0,0.0,74.0,0.0,0
16620,98.0,0.0,108.0,0.0,1
16621,119.0,0.0,175.0,0.0,1
16625,105.0,0.0,168.0,0.0,1
16627,96.0,382.28,150.0,167.95,0
16628,48.0,681.26,53.0,635.74,1
16629,28.0,0.0,23.0,0.0,1
16633,7.0,0.0,52.0,0.0,1
16634,120.0,245.77,129.0,208.71,0
16635,72.0,0.0,88.0,0.0,1
16637,19.0,0.0,9.0,0.0,0
16639,120.0,260.89,178.0,61.81,0
16640,4.0,0.0,39.0,0.0,0
16641,45.0,0.0,19.0,0.0,0
16642,128.0,0.0,113.0,0.0,0
16643,5.0,0.0,57.0,0.0,1
16644,40.0,0.0,27.0,0.0,0
16646,8.0,0.0,17.0,0.0,1
